Account No,total_transactions,total_spent,median_transaction,mean_transaction,business_interactions,user_interactions,most_recent_transaction
858560423.0,233,21700.09,39.98,93.13343347639486,"['LBG', 'PureGym', 'Netflix', 'Grand Union BJJ', 'The Works', 'Tesco', 'Brilliant Brushes', 'Gamestation', 'Sainsbury', 'Sports Direct', 'Five Senses Art', 'CeX', 'Sainsbury Local', 'Topshop', 'Matalan', 'SquareOnix', 'Hobby Lobby', 'Amazon', 'Xbox', 'Mojang Studios', 'Blizzard', 'Etsy', 'Selfridges', 'Revella', 'Fat Face', 'AMAZON', 'JustEat', 'Reebok', 'Fitted Stitch', 'Loosely Fitted', 'Deliveroo']",[],2023-12-04
858989281.0,701,34872.71,18.39,49.74708987161198,"['Halifax', 'Netflix', 'The Works', 'Tesco', 'Starbucks', ""Blackwell's"", 'Selfridges', 'JustEat', 'Fat Face', 'Topshop', 'Matalan', 'Loosely Fitted', 'Revella', 'Sports Direct', 'Fitted Stitch', 'Coop Local', 'Deliveroo', 'Sainsbury Local', 'AMAZON', 'Etsy', 'Amazon', 'Lloyds Pharmacy', 'Boots', 'Sainsbury']",[],2023-12-06
859264768.0,191,18553.55,29.99,97.13900523560208,"['LBG', 'PureGym', 'Amazon', 'Disney', 'Xbox', 'Mojang Studios', 'Tesco', ""Blackwell's"", 'Stitch By Stitch', 'Fat Face', 'The Crown', 'Five Senses Art', 'The Works', 'Cass Art', 'Matalan', 'Sports Direct', 'Blizzard', 'SquareOnix', 'Wool', 'Etsy', 'Loosely Fitted', 'Revella', 'Hobby Lobby', 'Deliveroo', 'Topshop']",[469561218.0],2023-12-04
859603181.0,316,25925.43,42.53,82.0425,"['Halifax', ""Blackwell's"", 'Tesco', 'Topshop', 'Matalan', 'The Works', 'CeX', 'Gamestation', 'Xbox', 'Blizzard', 'Reebok', 'Revella', 'Loosely Fitted', 'Fat Face', 'SquareOnix', 'Deliveroo', 'JD Sports', 'JustEat', 'Mojang Studios', 'Boots', 'Etsy', 'Sainsbury Local', 'Coop Local', 'Amazon', 'AMAZON', 'Lloyds Pharmacy', 'Selfridges', 'Sainsbury', 'Fitted Stitch', 'Sports Direct']",[],2023-12-06
860360312.0,159,22995.77,64.98,144.62748427672958,"['LBG', 'Netflix', 'PureGym', 'Tesco', 'The Crown', 'Deliveroo', 'Sports Direct', 'JustEat', 'Loosely Fitted', 'Coop Local', 'Revella', 'Selfridges', 'Fat Face', 'Topshop', 'Sainsbury Local', 'Matalan']",[807098817.0],2023-12-04
865748375.0,330,32892.67,25.97,99.67475757575757,"['LBG', 'Netflix', 'Disney', 'Mojang Studios', 'Xbox', 'PureGym', ""Blackwell's"", 'Tesco', 'Sports Direct', 'Revella', 'Fat Face', 'Topshop', 'Etsy', 'Loosely Fitted', 'Gamestation', 'Blizzard', 'Lloyds Pharmacy', 'Amazon', 'JustEat', 'The Works', 'Sainsbury Local', 'AMAZON', 'Coop Local', 'SquareOnix', 'Matalan', 'Deliveroo', 'Fitted Stitch', 'Selfridges', 'Boots', 'Sainsbury']",[548907062.0],2023-12-06
866941383.0,256,33731.91,33.455,131.7652734375,"['Halifax', 'Netflix', 'PureGym', 'Mojang Studios', 'The Works', 'Tesco', ""Blackwell's"", 'Brilliant Brushes', 'CeX', 'Gamestation', 'Sports Direct', 'Xbox', 'Blizzard', 'JustEat', 'Reebok', 'Craftastic', 'Topshop', 'Five Senses Art', 'Deliveroo', 'Matalan', 'SquareOnix', 'Sainsbury', 'AMAZON']",[890830949.0],2023-12-03
867679563.0,245,21405.14,18.99,87.36791836734693,"['Halifax', 'Netflix', 'Disney', 'PureGym', 'Revella', 'Fat Face', 'Coffee #1', 'Starbucks', 'Five Senses Art', 'Tesco', 'Topshop', 'Brilliant Brushes', 'Lloyds Pharmacy', 'Sports Direct', 'Sainsbury', 'Loosely Fitted', 'Matalan', 'JustEat', 'Deliveroo']",[],2023-12-06
867987292.0,230,15321.23,39.515,66.61404347826087,"['PureGym', 'Netflix', 'Sainsbury Local', 'Topshop', 'Gamestation', 'Sports Direct', 'Tesco', 'Reebok', 'Blizzard', 'SquareOnix', 'Mojang Studios', 'Matalan', 'JustEat', 'Xbox', 'Revella', 'Fitted Stitch', 'Fat Face', 'AMAZON', 'Amazon', 'Lloyds Pharmacy', 'Boots', 'Deliveroo', 'Coop Local', 'Selfridges', 'Sainsbury', 'Etsy', 'Loosely Fitted']",[],2023-12-06
868014990.0,119,4539.13,25.34,38.14394957983193,"['Disney', 'Netflix', 'The Works', 'Gamestation', 'Tesco', 'Mojang Studios', 'Blizzard', 'Deliveroo', 'Xbox', 'SquareOnix', 'JustEat']",[],2023-12-03
868033067.0,93,3675.12,15.99,39.51741935483871,"['Xbox', 'Netflix', 'Amazon', 'Tesco', 'Gamestation', 'Boots', 'Lloyds Pharmacy', 'SquareOnix', 'Deliveroo', 'Mojang Studios', 'Blizzard', 'JustEat']",[101908517.0],2023-11-30
868377987.0,215,33956.6,46.88,157.93767441860464,"['LBG', 'PureGym', 'Netflix', 'Amazon', 'The Works', 'Fat Face', 'Tesco', 'Gamestation', 'Reebok', 'Topshop', 'Sports Direct', 'Deliveroo', 'Blizzard', 'SquareOnix', 'Xbox', 'Revella', 'Sainsbury Local', 'CeX', 'Sainsbury', 'Matalan', 'Mojang Studios', 'Etsy', 'JustEat', 'AMAZON']",[828750680.0],2023-12-03
871200314.0,143,8027.83,34.95,56.13867132867133,"['Netflix', 'Amazon', 'PureGym', 'Mojang Studios', 'Blizzard', 'Grand Union BJJ', ""Blackwell's"", 'Tesco', 'Gamestation', 'The Works', 'Sports Direct', 'Boots', 'Loosely Fitted', 'Xbox', 'JustEat', 'Matalan', 'Fat Face', 'Topshop', 'SquareOnix', 'Selfridges']",[],2023-12-06
871866387.0,227,19484.11,52.12,85.83308370044053,"['Halifax', 'Netflix', 'Disney', 'Gamestation', 'Tesco', 'Deliveroo', 'JustEat', 'Xbox', 'Topshop', 'Matalan', 'Selfridges', 'Fitted Stitch', 'Fat Face', 'Mojang Studios', 'Blizzard', 'SquareOnix', 'Sainsbury Local', 'Revella', 'Loosely Fitted']",[],2023-12-03
872286364.0,134,21910.0,83.25,163.50746268656715,"['Halifax', 'Netflix', 'Blizzard', 'Mojang Studios', 'Xbox', 'Tesco', 'Gamestation', 'Topshop', 'Sainsbury', 'JustEat', 'Amazon', 'Matalan', 'SquareOnix', 'Deliveroo']",[],2023-12-06
872874909.0,39,3692.76,61.59,94.68615384615386,"['Disney', 'Kings Arms', 'Coop Local', 'Topshop', 'Matalan', 'JustEat']",[383518481.0],2023-11-30
873693307.0,465,32593.94,27.66,70.0944946236559,"['LBG', 'PureGym', 'The Crown', 'Tesco', 'Sports Direct', 'Reebok', 'Sainsbury Local', 'Sainsbury', 'AMAZON', 'Fat Face', 'Topshop', 'Coop Local', 'Deliveroo', 'Matalan', 'JustEat', 'Lloyds Pharmacy', 'Revella', 'Fitted Stitch', 'Etsy', 'Selfridges', 'Boots', 'Loosely Fitted', 'Amazon']",[],2023-12-06
873701090.0,324,17955.18,23.645,55.41722222222222,"['LBG', 'Xbox', 'Mojang Studios', 'Blizzard', 'Netflix', 'Disney', 'PureGym', 'Tesco', ""Blackwell's"", 'Sports Direct', 'Five Senses Art', 'Amazon', 'CeX', 'Cass Art', 'Topshop', 'Selfridges', 'Gamestation', 'Sainsbury Local', 'Revella', 'Fat Face', 'Deliveroo', 'Boots', 'The Works', 'Coop Local', 'Etsy', 'Loosely Fitted', 'SquareOnix', 'Lloyds Pharmacy', 'JustEat', 'Sainsbury', 'Matalan', 'Hobby Lobby', 'Fitted Stitch', 'Brilliant Brushes', 'AMAZON']",[],2023-12-06
874431242.0,447,30715.53,26.84,68.7148322147651,"['LBG', 'Amazon', 'Blizzard', 'Xbox', 'Mojang Studios', 'PureGym', 'The Works', 'Tesco', 'Five Senses Art', ""Blackwell's"", 'JD Sports', 'SquareOnix', 'Wool', 'Revella', 'Deliveroo', 'Fat Face', 'Sports Direct', 'Hobby Lobby', 'Topshop', 'Matalan', 'JustEat', 'Selfridges', 'Sainsbury', 'Fitted Stitch', 'Boots', 'Lloyds Pharmacy', 'Sainsbury Local', 'Loosely Fitted', 'Coop Local', 'AMAZON', 'Etsy']",[138609932.0],2023-12-06
874506295.0,133,6951.47,31.27,52.26669172932331,"['PureGym', 'Netflix', 'Mojang Studios', 'Blizzard', 'SquareOnix', 'Grand Union BJJ', 'Tesco', 'Sports Direct', 'Fitted Stitch', 'Selfridges', 'JustEat', 'Xbox', 'Deliveroo']",[683312574.0],2023-12-03
876890798.0,263,28588.63,35.95,108.70201520912548,"['Halifax', 'PureGym', 'Netflix', 'Disney', 'Mojang Studios', 'Xbox', 'Grand Union BJJ', ""Blackwell's"", 'Tesco', 'The Works', 'Sports Direct', 'JustEat', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'SquareOnix', 'Deliveroo', 'Blizzard', 'Barbiee Boutique', 'Loosely Fitted', 'Coop Local']",[127809299.0],2023-12-04
878989510.0,185,25267.22,84.0,136.57956756756758,"['Halifax', 'Netflix', 'PureGym', 'Blizzard', 'Mojang Studios', 'Xbox', 'Tesco', 'JustEat', 'Sports Direct', 'Gamestation', 'Loosely Fitted', 'Matalan', 'Deliveroo', 'CeX', 'Topshop', 'SquareOnix', 'Revella', 'Fat Face', 'Coop Local', 'Lloyds Pharmacy', 'AMAZON']",[],2023-12-01
879091637.0,179,13554.61,42.98,75.72407821229051,"['Blizzard', 'Mojang Studios', 'SquareOnix', 'PureGym', 'Netflix', 'Sainsbury', 'Sports Direct', 'Amazon', 'JustEat', 'Selfridges', 'Fat Face', 'Revella', 'Topshop', 'Deliveroo', 'CeX', 'Xbox', 'Matalan', 'Reebok', 'Tesco']",[],2023-12-06
880546403.0,152,34113.82,40.33,224.43302631578948,"['Halifax', 'Blizzard', 'Amazon', 'Disney', 'PureGym', 'Grand Union BJJ', 'Tesco', 'JustEat', ""Blackwell's"", 'Sports Direct', 'Gamestation', 'SquareOnix', 'Deliveroo', 'The Works', 'Reebok', 'Xbox', 'Mojang Studios', 'Revella']",[762785862.0],2023-12-04
885259672.0,482,19369.91,7.99,40.186535269709545,"['LBG', 'Amazon', 'PureGym', 'Starbucks', 'Tesco', 'Sports Direct', 'Five Senses Art', 'Fitted Stitch', 'Hobby Lobby', 'Cass Art', 'Boots', 'Fat Face', 'Topshop', 'Brilliant Brushes', 'JustEat', 'AMAZON', 'Matalan', 'Selfridges', 'Revella', 'Sainsbury Local', 'Etsy', 'Coop Local', 'Loosely Fitted', 'Sainsbury', 'Lloyds Pharmacy']",[],2023-12-06
886837068.0,185,20748.9,30.6,112.15621621621622,"['Halifax', 'PureGym', 'Netflix', 'Amazon', 'Grand Union BJJ', 'Mojang Studios', 'SquareOnix', 'The Works', 'Kings Arms', 'Gamestation', 'Five Senses Art', 'Deliveroo', 'Brilliant Brushes', 'Coffee #1', 'Fat Face', 'Topshop', 'Hobby Lobby', 'Tesco', 'Xbox', 'Sports Direct', ""Blackwell's"", 'Reebok', 'JustEat', 'Sainsbury Local', 'Blizzard', 'Matalan', 'Craftastic']","[627723633.0, 683312574.0]",2023-12-06
886921642.0,384,22696.15,30.049999999999997,59.10455729166667,"['LBG', 'Netflix', 'Xbox', 'PureGym', 'Grand Union BJJ', 'The Works', 'Gamestation', 'Kings Arms', 'Tesco', 'Sainsbury Local', 'Reebok', 'Sports Direct', 'Revella', 'Fat Face', 'Topshop', 'SquareOnix', 'Blizzard', 'Deliveroo', 'Matalan', 'JustEat', 'Fitted Stitch', 'CeX', 'Five Senses Art', 'Mojang Studios', 'Loosely Fitted', ""Blackwell's"", 'Boots', 'AMAZON', 'Amazon', 'Coop Local', 'Selfridges', 'Sainsbury', 'Etsy', 'Lloyds Pharmacy']",[],2023-12-06
887156614.0,160,26849.24,35.14,167.80775,"['PureGym', 'Amazon', 'Netflix', 'Xbox', 'Blizzard', 'The Crown', 'Tesco', 'Sports Direct', 'CeX', 'Fitted Stitch', 'Revella', 'Fat Face', 'Topshop', 'Gamestation', 'Mojang Studios', 'SquareOnix', 'Deliveroo', 'JustEat', 'Matalan']",[637649383.0],2023-12-04
887853850.0,536,23591.77,27.16,44.014496268656714,"['LBG', 'Disney', 'Xbox', 'Blizzard', 'The Works', 'Coop Local', 'Tesco', 'Fat Face', 'Reebok', 'Gamestation', 'Mojang Studios', 'JustEat', 'Sainsbury', 'Boots', 'Amazon', 'Revella', 'Sainsbury Local', 'AMAZON', 'Matalan', 'Topshop', 'Sports Direct', 'Lloyds Pharmacy', 'Selfridges', 'Loosely Fitted', 'Fitted Stitch', 'Etsy', 'SquareOnix', 'Deliveroo']",[],2023-12-06
889916166.0,134,21023.44,53.980000000000004,156.89134328358207,"['Halifax', 'Disney', 'Tesco', 'Etsy', 'Five Senses Art', 'Topshop', 'Fat Face', 'Boots', 'Coop Local', 'Matalan', 'AMAZON', 'Amazon', 'Deliveroo', 'JustEat']",[783650950.0],2023-12-04
890196840.0,116,5261.97,18.99,45.36181034482759,"['PureGym', 'Netflix', 'Mojang Studios', 'SquareOnix', 'Grand Union BJJ', 'The Works', 'Tesco', 'Wool', 'Stitch By Stitch', 'Sports Direct', 'Five Senses Art', 'The Crown', 'Gamestation', 'Etsy', ""Blackwell's"", 'Fat Face', 'Topshop', 'Matalan', 'Xbox', 'Deliveroo', 'Blizzard', 'JustEat']",[],2023-11-30
890567652.0,99,8274.06,75.0,83.57636363636364,"['Disney', 'Coop Local', 'Brilliant Brushes', 'The Crown', 'Hobby Lobby', 'Tesco', 'Five Senses Art', 'Coffee #1', 'Lloyds Pharmacy', 'Matalan', 'Topshop', 'Deliveroo', 'JustEat']",[],2023-12-01
890830949.0,267,15099.91,49.97,56.55397003745318,"['Disney', 'Amazon', 'Mojang Studios', 'Tesco', 'Gamestation', 'Deliveroo', 'SquareOnix', 'Blizzard', 'Topshop', 'Matalan', 'Loosely Fitted', 'Fat Face', 'Revella', 'Xbox', 'JustEat']",[],2023-12-06
891513205.0,128,4990.67,18.99,38.989609375,"['Mojang Studios', 'Xbox', 'Netflix', 'Disney', 'PureGym', 'Grand Union BJJ', 'The Works', 'Sports Direct', 'Fitted Stitch', 'Tesco', 'JustEat', 'SquareOnix', 'Deliveroo', 'Blizzard']",[],2023-11-30
891716230.0,209,41227.93,36.53,197.26282296650717,"['Netflix', 'Mojang Studios', 'Xbox', 'PureGym', 'Sports Direct', 'Fat Face', 'Topshop', 'Hobby Lobby', 'Tesco', 'Gamestation', 'Five Senses Art', 'JustEat', 'Coop Local', 'SquareOnix', 'Amazon', 'Fitted Stitch', 'Sainsbury', 'Boots', 'Blizzard', 'Etsy']",[950234174.0],2023-12-04
892354433.0,223,26759.25,46.63,119.99663677130044,"['Halifax', 'Netflix', 'Amazon', 'Xbox', 'SquareOnix', 'The Crown', 'Tesco', 'Starbucks', 'Gamestation', 'JustEat', 'Boots', 'Fat Face', 'Topshop', 'Matalan', 'Selfridges', 'Fitted Stitch', 'Loosely Fitted', 'Sainsbury', 'Mojang Studios', 'Sports Direct', 'Coffee #1', 'Deliveroo', 'Blizzard']",[],2023-12-06
893134725.0,273,27495.53,32.69,100.71622710622711,"['Halifax', 'PureGym', 'Netflix', 'SquareOnix', ""Blackwell's"", 'Tesco', 'Sports Direct', 'Deliveroo', 'Reebok', 'The Works', 'Sainsbury', 'Mojang Studios', 'Fat Face', 'Topshop', 'JustEat', 'Xbox', 'Blizzard', 'Lloyds Pharmacy', 'Matalan', 'Boots', 'Revella', 'Etsy', 'Brilliant Brushes', 'Sainsbury Local', 'Hobby Lobby', 'Five Senses Art']",[],2023-12-05
895331556.0,265,20562.95,28.69,77.59603773584907,"['LBG', 'Grand Union BJJ', 'Netflix', 'Mojang Studios', 'Xbox', 'PureGym', 'The Works', 'Five Senses Art', 'Gamestation', 'Deliveroo', 'Tesco', 'Sports Direct', 'Matalan', 'Topshop', 'CeX', 'Blizzard', 'SquareOnix', 'JustEat', 'Brilliant Brushes', 'Fat Face', 'Reebok', ""Blackwell's""]",[],2023-12-06
895750759.0,224,11568.39,33.965,51.644598214285715,"['Netflix', 'Amazon', 'SquareOnix', 'Xbox', 'PureGym', 'The Works', 'Tesco', 'Sports Direct', 'Topshop', 'Matalan', 'Reebok', ""Blackwell's"", 'Gamestation', 'Mojang Studios', 'Deliveroo', 'Loosely Fitted', 'Blizzard', 'Coop Local', 'JustEat', 'Fat Face', 'Revella']",[240643705.0],2023-12-05
896821055.0,156,20756.32,66.235,133.05333333333334,"['LBG', 'Disney', 'Tesco', ""Blackwell's"", 'Gamestation', 'The Works', 'Selfridges', 'Sports Direct', 'Blizzard', 'Mojang Studios', 'Reebok', 'Sainsbury Local', 'Xbox', 'CeX', 'Fitted Stitch', 'Fat Face', 'Topshop', 'SquareOnix', 'JustEat', 'Revella']",[],2023-12-06
897592348.0,229,10626.960000000001,25.0,46.40593886462882,"['Mojang Studios', 'Blizzard', 'PureGym', 'Amazon', ""Blackwell's"", 'Tesco', 'The Works', 'Revella', 'Sports Direct', 'Xbox', 'Fat Face', 'Topshop', 'Matalan', 'Fitted Stitch', 'Loosely Fitted', 'AMAZON', 'SquareOnix', 'Lloyds Pharmacy', 'Sainsbury Local', 'Coop Local', 'Selfridges']",[],2023-12-01
897714622.0,281,31613.73,20.4,112.50437722419929,"['Halifax', 'Netflix', 'Blizzard', 'Gamestation', 'SquareOnix', 'Xbox', ""Blackwell's"", 'Sports Direct', 'The Works', 'Mojang Studios', 'Fat Face', 'Topshop', 'Deliveroo', 'Matalan', 'Tesco', 'Selfridges', 'Fitted Stitch', 'Lloyds Pharmacy', 'Boots', 'Etsy', 'Revella', 'Loosely Fitted', 'Sainsbury', 'AMAZON', 'Amazon', 'Sainsbury Local', 'Coop Local', 'JustEat']",[706361191.0],2023-12-06
898104045.0,146,22214.46,32.015,152.15383561643836,"['LBG', 'PureGym', 'Netflix', 'Amazon', 'Xbox', 'SquareOnix', 'Mojang Studios', ""Blackwell's"", 'Tesco', 'Sports Direct', 'Coffee #1', 'The Works', 'Matalan', 'Topshop', 'Revella', 'Gamestation', 'Blizzard', 'Deliveroo', 'JustEat', 'Sainsbury']",[299652176.0],2023-12-01
899692478.0,159,23689.47,45.45,148.99037735849058,"['Netflix', 'Disney', 'Mojang Studios', 'Xbox', 'PureGym', 'Grand Union BJJ', 'Tesco', 'The Works', 'Sports Direct', 'Gamestation', 'Amazon', 'SquareOnix', 'JustEat', 'Blizzard', 'Deliveroo']",[194745206.0],2023-12-03
899742927.0,346,19672.34,25.965,56.856473988439305,"['Amazon', 'Disney', 'PureGym', 'Grand Union BJJ', 'Tesco', 'The Works', 'Matalan', 'Sports Direct', 'Fat Face', 'Topshop', 'Revella', 'SquareOnix', 'Loosely Fitted', 'CeX', 'AMAZON', 'Blizzard', 'Sainsbury Local', 'Deliveroo', 'Sainsbury', 'Xbox', 'Mojang Studios', 'Fitted Stitch', 'Boots', 'JustEat', 'Lloyds Pharmacy', 'Selfridges', 'Etsy', 'Coop Local']",[479366718.0],2023-12-06
899983008.0,108,4078.9,18.99,37.76759259259259,"['Netflix', 'Disney', 'PureGym', 'Xbox', 'Mojang Studios', 'Grand Union BJJ', 'Tesco', 'The Works', 'Gamestation', 'Five Senses Art', 'Blizzard', 'SquareOnix', 'JustEat', 'Deliveroo']",[683312574.0],2023-11-30
901037631.0,208,21269.53,32.334999999999994,102.25735576923077,"['Grand Union BJJ', 'Disney', 'Netflix', 'PureGym', 'Tesco', 'Sports Direct', 'Starbucks', 'Sainsbury', 'Coffee #1', 'Deliveroo', 'Matalan', 'Fat Face', 'Coop Local', 'JustEat', 'Lloyds Pharmacy', 'AMAZON', 'Sainsbury Local', 'Amazon', 'Boots']",[183186021.0],2023-12-01
901432314.0,438,19343.71,21.1,44.163721461187215,"['LBG', 'PureGym', 'Netflix', 'Amazon', ""Blackwell's"", 'Tesco', 'Revella', 'JustEat', 'The Works', 'Five Senses Art', 'CeX', 'Starbucks', 'Brilliant Brushes', 'Sports Direct', 'Blizzard', 'Mojang Studios', 'Gamestation', 'Cass Art', 'Fat Face', 'SquareOnix', 'Sainsbury', 'Deliveroo', 'Fitted Stitch', 'Xbox', 'Hobby Lobby', 'Selfridges', 'Topshop', 'Etsy', 'AMAZON', 'Lloyds Pharmacy', 'Loosely Fitted', 'Matalan', 'Coop Local', 'Sainsbury Local', 'Coffee #1', 'Boots']",[791220575.0],2023-12-06
902798190.0,112,9041.22,60.53,80.72517857142857,"['Netflix', 'The Works', 'Brilliant Brushes', 'Amazon', 'Five Senses Art', 'Tesco', 'Sainsbury Local', 'Topshop', 'Matalan', 'Deliveroo', 'Reebok', 'Fat Face', 'Coop Local', 'Sports Direct', 'JustEat']",[],2023-12-02
903468956.0,200,18756.19,58.275,93.78094999999999,"['Halifax', 'Netflix', 'Amazon', 'The Crown', 'Tesco', 'Sports Direct', 'Selfridges', 'Fitted Stitch', 'Fat Face', 'Topshop', 'Matalan', 'JustEat', 'Loosely Fitted', 'Revella', 'Deliveroo']",[],2023-12-05
903663593.0,245,24777.579999999998,37.95,101.13297959183673,"['Halifax', 'SquareOnix', 'Xbox', 'PureGym', 'The Works', 'Gamestation', 'Sports Direct', ""Blackwell's"", 'CeX', 'Revella', 'Mojang Studios', 'Blizzard', 'Matalan', 'Fitted Stitch', 'Fat Face', 'Topshop', 'Sainsbury Local', 'Amazon', 'Loosely Fitted', 'Starbucks', 'Sainsbury', 'JustEat', 'Etsy', 'Selfridges', 'Deliveroo', 'Tesco', 'Lloyds Pharmacy']",[310375875.0],2023-12-05
903953091.0,322,16294.71,31.97,50.60468944099379,"['Disney', 'Netflix', 'PureGym', 'Xbox', 'Grand Union BJJ', 'Tesco', 'Hobby Lobby', 'The Works', 'Gamestation', 'Five Senses Art', 'Starbucks', 'Coffee #1', ""Blackwell's"", 'Selfridges', 'Sports Direct', 'Coop Local', 'Matalan', 'Topshop', 'Reebok', 'Fat Face', 'Blizzard', 'Amazon', 'Deliveroo', 'Boots', 'AMAZON', 'Sainsbury Local', 'Brilliant Brushes', 'Revella', 'Mojang Studios', 'JustEat', 'SquareOnix', 'Loosely Fitted', 'Lloyds Pharmacy']",[314980178.0],2023-12-06
904154012.0,216,9833.16,25.455,45.52388888888889,"['Netflix', 'Blizzard', 'Mojang Studios', 'The Works', 'Tesco', 'Craftastic', 'Coffee #1', 'Gamestation', 'Reebok', 'Topshop', 'Amazon', 'Matalan', 'Wool', 'SquareOnix', 'Xbox', 'Sports Direct', 'Revella', 'Fat Face', 'Deliveroo', ""Blackwell's"", 'JustEat']",[340321732.0],2023-12-04
905860285.0,425,39438.58,32.45,92.79665882352941,"['Disney', 'Tesco', 'The Crown', 'AMAZON', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'Loosely Fitted', 'Sainsbury', 'Sainsbury Local', 'Sports Direct', 'JustEat', 'Amazon', 'Boots', 'Fitted Stitch', 'Selfridges', 'Etsy', 'Deliveroo', 'Coop Local', 'Lloyds Pharmacy']",[531186970.0],2023-12-05
907987693.0,96,4023.67,22.405,41.91322916666667,"['PureGym', 'Netflix', 'Amazon', ""Blackwell's"", 'Tesco', 'Wool', 'Matalan', 'Topshop', 'Loosely Fitted', 'Fat Face', 'JustEat', 'Deliveroo']",[],2023-11-30
909669130.0,231,12693.02,24.95,54.94813852813853,"['Netflix', 'Amazon', 'Mojang Studios', 'Xbox', 'Blizzard', 'Craftastic', 'The Crown', 'Wool', 'Fat Face', 'Tesco', 'Gamestation', 'Reebok', 'SquareOnix', 'Coop Local', 'Sainsbury', 'Topshop', 'Matalan', 'Fitted Stitch', 'Loosely Fitted', 'Revella', 'Lloyds Pharmacy', 'Sainsbury Local', 'Deliveroo', 'JustEat']",[],2023-12-05
909676212.0,309,23952.74,31.95,77.5169579288026,"['LBG', 'Amazon', 'PureGym', 'Grand Union BJJ', 'Blizzard', 'Mojang Studios', 'The Works', 'Coffee #1', 'Tesco', 'Sports Direct', 'Five Senses Art', 'Revella', 'Topshop', 'Brilliant Brushes', 'Matalan', 'Xbox', 'AMAZON', 'Coop Local', ""Blackwell's"", 'Lloyds Pharmacy', 'Fat Face', 'SquareOnix', 'Boots', 'Fitted Stitch', 'Selfridges', 'Sainsbury', 'JustEat', 'Deliveroo']",[],2023-12-06
910730524.0,382,12579.28,7.99,32.930052356020944,"['Netflix', 'Disney', 'PureGym', ""Blackwell's"", 'Tesco', 'Starbucks', 'Gamestation', 'Deliveroo', 'Sports Direct', 'Stitch By Stitch', 'Fat Face', 'Topshop', 'Coffee #1', 'Xbox', 'Mojang Studios', 'Loosely Fitted', 'Matalan', 'Boots', 'Wool', 'CeX', 'Lloyds Pharmacy', 'Sainsbury', 'Amazon', 'Blizzard', 'JustEat', 'The Works', 'Coop Local', 'Etsy', 'SquareOnix', 'Sainsbury Local', 'Selfridges', 'Reebok', 'Revella', 'AMAZON', 'Fitted Stitch']",[403383649.0],2023-12-06
912584712.0,183,17063.43,35.95,93.2427868852459,"['SquareOnix', 'Mojang Studios', ""Blackwell's"", 'Tesco', 'Gamestation', 'Lloyds Pharmacy', 'Xbox', 'Blizzard', 'Netflix', 'Loosely Fitted', 'The Works', 'Fat Face', 'Amazon', 'JustEat', 'Selfridges', 'Fitted Stitch', 'Matalan', 'Deliveroo', 'Sainsbury', 'Boots']","[584175457.0, 946081729.0]",2023-12-05
912705941.0,277,9094.05,20.03,32.83050541516245,"['Xbox', 'Mojang Studios', 'SquareOnix', 'Disney', 'The Works', 'Tesco', 'Topshop', 'Loosely Fitted', 'Amazon', 'Hobby Lobby', 'Gamestation', 'Brilliant Brushes', 'Sainsbury', 'Sports Direct', 'Matalan', 'Blizzard', 'Five Senses Art', 'Coop Local', 'JustEat', 'Etsy', 'Boots', 'Lloyds Pharmacy', 'Fat Face', 'AMAZON', 'Deliveroo', 'Sainsbury Local', 'Selfridges', 'Fitted Stitch', 'Revella']",[],2023-12-06
913127700.0,150,20503.91,86.57,136.69273333333334,"['LBG', 'PureGym', 'Netflix', 'Amazon', 'Tesco', 'Sports Direct', 'Sainsbury Local', 'Boots', 'Etsy', 'Revella', 'Fat Face', 'AMAZON', 'Loosely Fitted', 'Lloyds Pharmacy', 'JustEat', 'Deliveroo']",[],2023-12-03
913801979.0,202,25022.78,50.980000000000004,123.87514851485147,"['Halifax', 'Disney', 'PureGym', 'Xbox', 'SquareOnix', 'Grand Union BJJ', 'The Works', 'The Crown', 'Tesco', 'CeX', 'Wool', 'Fitted Stitch', 'Sports Direct', 'Gamestation', 'Fat Face', 'Revella', 'Topshop', 'Hobby Lobby', 'Mojang Studios', 'Deliveroo', 'Blizzard', ""Blackwell's"", 'JustEat']",[108481285.0],2023-12-02
914806976.0,189,18288.71,24.96,96.76566137566137,"['Netflix', 'PureGym', 'Blizzard', 'Xbox', 'Grand Union BJJ', ""Blackwell's"", 'Sports Direct', 'The Works', 'Five Senses Art', 'Gamestation', 'Matalan', 'Topshop', 'Sainsbury Local', 'Deliveroo', 'SquareOnix', 'Hobbycraft', 'Loosely Fitted', 'Brilliant Brushes', 'Selfridges', 'Mojang Studios', 'JustEat', 'Hobby Lobby', 'Fitted Stitch']",[962295212.0],2023-12-03
915666111.0,74,25613.74,64.14,346.13162162162166,"['Halifax', 'Tesco', 'Hobbycraft', 'Coffee #1', 'Matalan', 'Topshop', 'Fitted Stitch', 'Amazon', 'Fat Face', 'JustEat']",[695607232.0],2023-12-01
916225911.0,89,3758.08,18.99,42.22561797752809,"['Netflix', 'PureGym', 'The Works', 'Tesco', 'The Crown', 'Sports Direct', 'Mojang Studios', 'North Face', 'Blizzard', 'JustEat', 'Xbox', 'SquareOnix', 'Deliveroo']",[],2023-11-30
