Date,Timestamp,Account No,Balance,Amount,Third Party Account No,Third Party Name,Datetime
31/10/2023,00:00:00,990461108.0,4050.720768620611,4119.0,,Lloyds Pharmacy,2023-10-31 00:00:00
30/10/2023,23:59:00,673025413.0,4824.109952015742,3300.0,990461108.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,670102069.0,2445.8094868328203,1685.0,,Collector Cave,2023-10-31 00:00:00
31/10/2023,00:00:00,867987292.0,3074.0782258263744,1584.0,,Happy Days Home,2023-10-31 00:00:00
31/10/2023,00:00:00,478986718.0,656.736899999999,2042.0,,CPA,2023-10-31 00:00:00
31/10/2023,00:00:00,355733816.0,7168.464832674864,2500.0,,Matalan,2023-10-31 00:00:00
30/10/2023,23:59:00,678330503.0,2587.007457545331,660.0,355733816.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,257633312.0,1299.7483499999992,1842.5,,Jollyes,2023-10-31 00:00:00
30/10/2023,23:59:00,726913482.0,-603.9399985264763,740.0,257633312.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,690958123.0,22597.91636463641,3459.0,,LBG,2023-10-31 00:00:00
31/10/2023,00:00:00,700138124.0,6803.241507846975,2918.0,,Remedy plus care,2023-10-31 00:00:00
31/10/2023,00:00:00,675806859.0,8838.191395126432,2780.0,,Sainsbury,2023-10-31 00:00:00
31/10/2023,00:00:00,316793091.0,2497.114260054951,2295.0,,Vision Express,2023-10-31 00:00:00
30/10/2023,23:59:00,449387287.0,1098.8226938351015,920.0,316793091.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,672994751.0,1464.89629078601,1675.0,,Sainsbury,2023-10-31 00:00:00
30/10/2023,23:59:00,993663752.0,543.3494424103965,670.0,672994751.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,688328251.0,678.8258746451729,1712.0,,Happy Days Home,2023-10-31 00:00:00
30/10/2023,23:59:00,202320275.0,-555.4599000000005,430.0,688328251.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,558119802.0,36586.644279537766,5833.0,,LBG,2023-10-31 00:00:00
31/10/2023,00:00:00,510101371.0,14678.25835765167,2780.0,,Stitch By Stitch,2023-10-31 00:00:00
31/10/2023,00:00:00,285220959.0,15703.748088690518,4779.0,,University College Hospital,2023-10-31 00:00:00
30/10/2023,23:59:00,409370545.0,1200.2882755455207,1910.0,285220959.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,555393405.0,888.4994999999999,1943.0,,Happy Days Home,2023-10-31 00:00:00
30/10/2023,23:59:00,621181115.0,132.36575042922885,630.0,555393405.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,703478110.0,7056.864731849387,2917.0,,Halifax,2023-10-31 00:00:00
30/10/2023,23:59:00,497772347.0,829.4237999999979,1020.0,674558824.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,741903302.0,4598.976865014125,2918.0,,University College Hospital,2023-10-31 00:00:00
30/10/2023,23:59:00,441142605.0,2994.931038878032,1120.0,741903302.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,361201224.0,6407.537886533854,3749.0,,Halifax,2023-10-31 00:00:00
30/10/2023,23:59:00,718058208.0,2800.5694056841016,1500.0,361201224.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,534325901.0,8427.670827926202,2600.0,,Boots,2023-10-31 00:00:00
31/10/2023,00:00:00,287230540.0,3073.402293293266,2292.0,,Vision Express,2023-10-31 00:00:00
31/10/2023,00:00:00,758160963.0,10061.026659895691,2790.0,,Gamestation,2023-10-31 00:00:00
31/10/2023,00:00:00,282837512.0,15384.765666860903,2918.0,,Remedy plus care,2023-10-31 00:00:00
31/10/2023,00:00:00,344219145.0,9803.43833097584,2780.0,,Hobbycraft,2023-10-31 00:00:00
31/10/2023,00:00:00,519649533.0,1645.9618163706623,1675.0,,CeX,2023-10-31 00:00:00
30/10/2023,23:59:00,874506295.0,-1262.371756245572,390.0,519649533.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,492058070.0,2029.1359687404704,1694.0,,Happy Days Home,2023-10-31 00:00:00
30/10/2023,23:59:00,492215823.0,3921.388573815444,1360.0,492058070.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,835736339.0,4336.636066146471,3124.89,,Jollyes,2023-10-31 00:00:00
30/10/2023,23:59:00,175452235.0,343.29125000000033,1310.0,835736339.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,349614277.0,2623.42455,2083.0,,CPA,2023-10-31 00:00:00
31/10/2023,00:00:00,237684254.0,6712.876264650488,1675.0,,Stitch By Stitch,2023-10-31 00:00:00
31/10/2023,00:00:00,314980178.0,5673.400850000005,3087.75,,CPA,2023-10-31 00:00:00
31/10/2023,00:00:00,494156986.0,973.2772456723347,1842.5,,Jollyes,2023-10-31 00:00:00
31/10/2023,00:00:00,417850087.0,18749.905418973016,3125.0,,CPA,2023-10-31 00:00:00
31/10/2023,00:00:00,834581602.0,2065.983649999999,2042.0,,CPA,2023-10-31 00:00:00
30/10/2023,23:59:00,444371478.0,1060.6379999999988,510.0,834581602.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,331684336.0,341.18363004867865,1950.0,,Head,2023-10-31 00:00:00
30/10/2023,23:59:00,250957494.0,1128.4170999999988,780.0,331684336.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,430910686.0,1459.1042000000004,1675.0,,CeX,2023-10-31 00:00:00
31/10/2023,00:00:00,623156843.0,6349.656014828597,2918.0,,University College Hospital,2023-10-31 00:00:00
31/10/2023,00:00:00,670427480.0,3753.840800000001,3957.0,,Halifax,2023-10-31 00:00:00
30/10/2023,23:59:00,223207876.0,1148.3271000000004,1580.0,670427480.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,559995067.0,6586.846555590424,3087.75,,CPA,2023-10-31 00:00:00
31/10/2023,00:00:00,138351025.0,482.8292499999998,1675.0,,Sainsbury,2023-10-31 00:00:00
30/10/2023,23:59:00,248142083.0,143.68443470251674,550.0,138351025.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,296972867.0,572.6638999999991,1675.0,,Hobbycraft,2023-10-31 00:00:00
31/10/2023,00:00:00,287480331.0,8212.54896133595,1596.0,,Happy Days Home,2023-10-31 00:00:00
31/10/2023,00:00:00,141521177.0,9602.713900000015,3000.0,,LBG,2023-10-31 00:00:00
31/10/2023,00:00:00,366477356.0,3387.36885,3333.0,,Lloyds Pharmacy,2023-10-31 00:00:00
30/10/2023,23:59:00,310740977.0,842.6765265073348,1110.0,366477356.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,547010927.0,25645.996424744557,4375.0,,University College Hospital,2023-10-31 00:00:00
31/10/2023,00:00:00,272538745.0,17316.55990000003,2916.6,,Jollyes,2023-10-31 00:00:00
31/10/2023,00:00:00,853907490.0,9636.559900253658,3485.0,,University College Hospital,2023-10-31 00:00:00
31/10/2023,00:00:00,184430449.0,4253.453927693265,2600.0,,Boots,2023-10-31 00:00:00
30/10/2023,23:59:00,902798190.0,-373.8036344310266,650.0,184430449.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,738958551.0,10382.096956564505,2273.0,,Lloyds Pharmacy,2023-10-31 00:00:00
31/10/2023,00:00:00,553734946.0,1358.7497999999985,1950.0,,Head,2023-10-31 00:00:00
31/10/2023,00:00:00,679662108.0,19726.39076463393,4779.0,,Remedy plus care,2023-10-31 00:00:00
31/10/2023,00:00:00,143061865.0,8653.176140019385,2509.0,,CPA,2023-10-31 00:00:00
31/10/2023,00:00:00,912584712.0,1497.858619544733,1542.5,,Hobby Lobby,2023-10-31 00:00:00
30/10/2023,23:59:00,425730826.0,2731.47690938872,1910.0,191631876.0,,2023-10-30 23:59:00
30/10/2023,23:59:00,280130290.0,390.9502499999996,420.0,894576902.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,572384506.0,7887.188196173857,1683.0,,Collector Cave,2023-10-31 00:00:00
31/10/2023,00:00:00,679943657.0,3521.0808891801366,2918.0,,University College Hospital,2023-10-31 00:00:00
31/10/2023,00:00:00,766812921.0,1221.0794499999993,1675.0,,Stitch By Stitch,2023-10-31 00:00:00
31/10/2023,00:00:00,856957948.0,11059.153154533906,2021.0,,Head,2023-10-31 00:00:00
31/10/2023,00:00:00,903953091.0,4731.747038995665,1706.0,,Happy Days Home,2023-10-31 00:00:00
31/10/2023,00:00:00,551196328.0,5432.01841862956,1825.0,,Matalan,2023-10-31 00:00:00
31/10/2023,00:00:00,982949451.0,-2013.9516670525088,1655.0,,Collector Cave,2023-10-31 00:00:00
30/10/2023,23:59:00,348460748.0,907.4375499999992,660.0,982949451.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,101531259.0,1167.2846999999997,1542.5,,Hobbycraft,2023-10-31 00:00:00
31/10/2023,00:00:00,776108637.0,2197.654653657496,1694.0,,Happy Days Home,2023-10-31 00:00:00
31/10/2023,00:00:00,764450279.0,22516.301570615626,3126.0,,Remedy plus care,2023-10-31 00:00:00
31/10/2023,00:00:00,297823329.0,1761.2264499999992,1675.0,,Hobby Lobby,2023-10-31 00:00:00
31/10/2023,00:00:00,221356538.0,1953.5719,1675.0,,Sainsbury,2023-10-31 00:00:00
31/10/2023,00:00:00,491392945.0,7289.101500000008,3087.75,,CPA,2023-10-31 00:00:00
31/10/2023,00:00:00,500843551.0,2994.1735499999995,2870.0,,Pets at Home,2023-10-31 00:00:00
31/10/2023,00:00:00,402438092.0,2031.9447999999988,1675.0,,Hobbycraft,2023-10-31 00:00:00
31/10/2023,00:00:00,199016328.0,5661.706606911702,2800.0,,Matalan,2023-10-31 00:00:00
30/10/2023,23:59:00,709935470.0,511.9807376997724,670.0,434554820.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,391688371.0,1394.6702995685232,1542.5,,Hobby Lobby,2023-10-31 00:00:00
31/10/2023,00:00:00,246753533.0,1545.2895999999985,1706.0,,Happy Days Home,2023-10-31 00:00:00
31/10/2023,00:00:00,752362502.0,9397.310296457525,4375.0,,CPA,2023-10-31 00:00:00
31/10/2023,00:00:00,398429109.0,2737.289000000001,2773.0,,Head,2023-10-31 00:00:00
31/10/2023,00:00:00,766692943.0,-360.2767500000002,1675.0,,Collector Cave,2023-10-31 00:00:00
30/10/2023,23:59:00,552980092.0,121.2387191193376,670.0,766692943.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,675231808.0,19214.712167590715,3238.0,,CPA,2023-10-31 00:00:00
31/10/2023,00:00:00,842682241.0,7052.202563077287,2780.0,,Hobby Lobby,2023-10-31 00:00:00
31/10/2023,00:00:00,824916823.0,10668.700871788897,2917.0,,Halifax,2023-10-31 00:00:00
31/10/2023,00:00:00,648644594.0,1532.1565999999991,2021.0,,Head,2023-10-31 00:00:00
30/10/2023,23:59:00,212560376.0,-2.128874220897842,510.0,648644594.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,627936697.0,2630.7103,2264.0,,Vision Express,2023-10-31 00:00:00
30/10/2023,23:59:00,258201793.0,-1311.8823000000002,570.0,627936697.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,121858569.0,3809.2961500000015,3750.0,,Lloyds Pharmacy,2023-10-31 00:00:00
30/10/2023,23:59:00,248658670.0,173.2066500000002,940.0,121858569.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,534583529.0,2041.8943880547647,1675.0,,Hobbycraft,2023-10-31 00:00:00
31/10/2023,00:00:00,137913631.0,2121.0122,2602.0,,Lloyds Pharmacy,2023-10-31 00:00:00
30/10/2023,23:59:00,310620484.0,438.8711950921983,650.0,137913631.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,315546581.0,30248.294438925783,3989.0,,LBG,2023-10-31 00:00:00
31/10/2023,00:00:00,511179916.0,8401.056556016983,2277.0,,LBG,2023-10-31 00:00:00
31/10/2023,00:00:00,766941757.0,2969.2077113863133,1675.0,,Stitch By Stitch,2023-10-31 00:00:00
31/10/2023,00:00:00,613427466.0,7340.429455264375,1675.0,,Hobby Lobby,2023-10-31 00:00:00
31/10/2023,00:00:00,975345315.0,38249.06268146795,5833.0,,CPA,2023-10-31 00:00:00
31/10/2023,00:00:00,618138606.0,3524.379702870066,2770.0,,Hobbycraft,2023-10-31 00:00:00
31/10/2023,00:00:00,588565416.0,9475.769422964218,2694.0,,Matalan,2023-10-31 00:00:00
31/10/2023,00:00:00,780463728.0,6179.628520942239,3989.0,,Halifax,2023-10-31 00:00:00
30/10/2023,23:59:00,235310449.0,20.45118483031001,1600.0,780463728.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,524425303.0,812.2009999999989,1675.0,,Hobbycraft,2023-10-31 00:00:00
31/10/2023,00:00:00,901037631.0,2123.299323096407,1819.0,,Happy Days Home,2023-10-31 00:00:00
31/10/2023,00:00:00,308897841.0,2727.154799999999,2000.0,,Matalan,2023-10-31 00:00:00
31/10/2023,00:00:00,610450243.0,701.3154000000002,1675.0,,CeX,2023-10-31 00:00:00
31/10/2023,00:00:00,535804582.0,1099.7678499999988,2600.0,,Lloyds Pharmacy,2023-10-31 00:00:00
30/10/2023,23:59:00,960208650.0,17021.65055244046,1160.0,535804582.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,876890798.0,5291.082170699932,2780.0,,Hobby Lobby,2023-10-31 00:00:00
30/10/2023,23:59:00,127809299.0,1419.773053485056,580.0,876890798.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,895331556.0,906.7849999999992,1675.0,,Stitch By Stitch,2023-10-31 00:00:00
31/10/2023,00:00:00,955035930.0,4003.833479171477,2601.0,,Lloyds Pharmacy,2023-10-31 00:00:00
31/10/2023,00:00:00,348325817.0,13166.37289659362,4167.0,,Matalan,2023-10-31 00:00:00
31/10/2023,00:00:00,134847904.0,7759.892044386296,4119.0,,Boots,2023-10-31 00:00:00
30/10/2023,23:59:00,414454079.0,1633.9678500000018,1650.0,134847904.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,315078351.0,9562.050053308263,3331.0,,LBG,2023-10-31 00:00:00
31/10/2023,00:00:00,995615876.0,2916.3220396983884,1733.0,,Matalan,2023-10-31 00:00:00
31/10/2023,00:00:00,802697323.0,17753.012999175815,3542.0,,LBG,2023-10-31 00:00:00
31/10/2023,00:00:00,134461671.0,8963.44773257015,3750.0,,Remedy plus care,2023-10-31 00:00:00
30/10/2023,23:59:00,575652395.0,3383.254895139576,1610.0,134461671.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,441274121.0,14015.135608681418,3459.0,,Halifax,2023-10-31 00:00:00
31/10/2023,00:00:00,913127700.0,2675.2488380111163,1943.0,,Happy Days Home,2023-10-31 00:00:00
31/10/2023,00:00:00,880546403.0,1328.5504999999982,2916.6,,Jollyes,2023-10-31 00:00:00
30/10/2023,23:59:00,762785862.0,993.4986999999994,1170.0,880546403.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,833499132.0,4564.5081500000015,2708.0,,Halifax,2023-10-31 00:00:00
30/10/2023,23:59:00,364357875.0,7482.739637533428,840.0,833499132.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,727417797.0,6366.428049492958,1542.5,,Hobby Lobby,2023-10-31 00:00:00
31/10/2023,00:00:00,887156614.0,983.7003289592262,2264.0,,Vision Express,2023-10-31 00:00:00
30/10/2023,23:59:00,637649383.0,2136.638449999998,1810.0,887156614.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,668692488.0,4011.925628573809,2500.0,,CPA,2023-10-31 00:00:00
30/10/2023,23:59:00,280990953.0,884.1496999999986,620.0,668692488.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,667367404.0,10480.080475987555,3126.0,,Halifax,2023-10-31 00:00:00
31/10/2023,00:00:00,133755851.0,1978.0885416180115,3168.0,,Matalan,2023-10-31 00:00:00
30/10/2023,23:59:00,857455726.0,-197.03831412431575,1030.0,133755851.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,233981231.0,3679.380881960624,1842.5,,Pets at Home,2023-10-31 00:00:00
31/10/2023,00:00:00,687135796.0,30300.378076322148,4779.0,,University College Hospital,2023-10-31 00:00:00
31/10/2023,00:00:00,409971170.0,3665.602993088629,1706.0,,Happy Days Home,2023-10-31 00:00:00
31/10/2023,00:00:00,270374623.0,11989.56756063889,3126.0,,University College Hospital,2023-10-31 00:00:00
31/10/2023,00:00:00,779620857.0,1189.868653614824,1675.0,,Sainsbury,2023-10-31 00:00:00
30/10/2023,23:59:00,890567652.0,334.5456996796006,420.0,779620857.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,930277104.0,13949.965789839109,4779.0,,Remedy plus care,2023-10-31 00:00:00
30/10/2023,23:59:00,421881811.0,3966.946341964561,2150.0,930277104.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,564744955.0,996.000058588842,1675.0,,Sainsbury,2023-10-31 00:00:00
31/10/2023,00:00:00,195895574.0,8101.439739193592,2021.0,,Head,2023-10-31 00:00:00
31/10/2023,00:00:00,550832673.0,4595.882016395508,2601.0,,Boots,2023-10-31 00:00:00
30/10/2023,23:59:00,797184978.0,-347.28991342698055,670.0,473241864.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,405945930.0,6021.336275568805,1625.0,,Halifax,2023-10-31 00:00:00
31/10/2023,00:00:00,846550094.0,3144.7947715014134,2292.0,,Vision Express,2023-10-31 00:00:00
31/10/2023,00:00:00,854895960.0,5234.87517874872,2602.0,,Boots,2023-10-31 00:00:00
31/10/2023,00:00:00,403383649.0,2824.8888048612507,1680.0,,CeX,2023-10-31 00:00:00
31/10/2023,00:00:00,896821055.0,1139.6517592670823,1712.0,,Happy Days Home,2023-10-31 00:00:00
31/10/2023,00:00:00,108481285.0,9463.988419748104,1584.0,,Happy Days Home,2023-10-31 00:00:00
31/10/2023,00:00:00,986267641.0,10361.83219742156,3750.0,,Boots,2023-10-31 00:00:00
31/10/2023,00:00:00,558875206.0,5193.804310898953,3125.0,,CPA,2023-10-31 00:00:00
30/10/2023,23:59:00,136770968.0,84.43659999999954,620.0,787139484.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,964702094.0,1932.423037640289,1542.5,,Hobbycraft,2023-10-31 00:00:00
31/10/2023,00:00:00,815385232.0,12081.140998514882,2999.0,,Matalan,2023-10-31 00:00:00
31/10/2023,00:00:00,218795010.0,488.6249499999994,1675.0,,Gamestation,2023-10-31 00:00:00
30/10/2023,23:59:00,364396689.0,-394.89825,420.0,218795010.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,518474507.0,15625.7041040494,3749.0,,LBG,2023-10-31 00:00:00
31/10/2023,00:00:00,659415300.0,4461.586790250704,3750.0,,Remedy plus care,2023-10-31 00:00:00
30/10/2023,23:59:00,823208989.0,1954.1547138695316,940.0,659415300.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,750094757.0,-408.2593000000006,1680.0,,Gamestation,2023-10-31 00:00:00
31/10/2023,00:00:00,948069469.0,675.376399999999,1706.0,,Happy Days Home,2023-10-31 00:00:00
31/10/2023,00:00:00,903468956.0,1967.5525999999995,1683.0,,CeX,2023-10-31 00:00:00
31/10/2023,00:00:00,585133606.0,8109.374418139469,3750.0,,University College Hospital,2023-10-31 00:00:00
30/10/2023,23:59:00,570323670.0,3887.787252280906,1430.0,585133606.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,425964226.0,6027.287650000002,2780.0,,Hobbycraft,2023-10-31 00:00:00
30/10/2023,23:59:00,587225252.0,4699.751123365892,800.0,425964226.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,220183538.0,3066.7339999999995,2970.0,,Hobby Lobby,2023-10-31 00:00:00
30/10/2023,23:59:00,929044080.0,-1.556108494371756,740.0,220183538.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,386729293.0,35732.697898860184,5626.0,,Halifax,2023-10-31 00:00:00
30/10/2023,23:59:00,391559884.0,360.1651999999994,650.0,386729293.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,226703987.0,4038.7713,2292.0,,CPA,2023-10-31 00:00:00
31/10/2023,00:00:00,730002588.0,15670.657676378682,3957.0,,Halifax,2023-10-31 00:00:00
31/10/2023,00:00:00,668329719.0,10144.186983673097,2780.0,,Sainsbury,2023-10-31 00:00:00
31/10/2023,00:00:00,108931112.0,17545.59403071597,4779.0,,Remedy plus care,2023-10-31 00:00:00
31/10/2023,00:00:00,108563213.0,26052.720698421574,3749.0,,LBG,2023-10-31 00:00:00
31/10/2023,00:00:00,593378953.0,3508.259650000005,3333.33,,Jollyes,2023-10-31 00:00:00
30/10/2023,23:59:00,985188462.0,-207.2032112887753,830.0,593378953.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,999752672.0,3337.7868935333345,2708.0,,CPA,2023-10-31 00:00:00
30/10/2023,23:59:00,211493028.0,1603.5214499999993,680.0,999752672.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,163470640.0,2493.5651,2264.0,,Vision Express,2023-10-31 00:00:00
31/10/2023,00:00:00,240643705.0,3009.653617373981,2918.0,,Remedy plus care,2023-10-31 00:00:00
30/10/2023,23:59:00,895750759.0,92.3949619243342,960.0,240643705.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,336171116.0,1862.0624499999997,2780.0,,Stitch By Stitch,2023-10-31 00:00:00
30/10/2023,23:59:00,973388795.0,1296.6236761636217,1110.0,336171116.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,527842638.0,1439.0805926329836,1675.0,,Sainsbury,2023-10-31 00:00:00
31/10/2023,00:00:00,629078930.0,1323.929479725602,1833.0,,Halifax,2023-10-31 00:00:00
30/10/2023,23:59:00,518746136.0,499.6927717630835,460.0,629078930.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,480557476.0,13824.129450120918,3656.0,,Grand Union BJJ,2023-10-31 00:00:00
31/10/2023,00:00:00,162370388.0,-637.3828999999996,1675.0,,Collector Cave,2023-10-31 00:00:00
31/10/2023,00:00:00,572136270.0,1238.2720115880234,1738.92,,Green Park,2023-10-31 00:00:00
31/10/2023,00:00:00,709632525.0,577.0501499999993,2250.0,,Halifax,2023-10-31 00:00:00
30/10/2023,23:59:00,105375973.0,211.55965281894052,900.0,709632525.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,979892433.0,0.5701999999989766,1680.0,,Collector Cave,2023-10-31 00:00:00
31/10/2023,00:00:00,843174694.0,-3288.860999999998,1596.0,,Happy Days Home,2023-10-31 00:00:00
31/10/2023,00:00:00,607629901.0,-2470.088319908144,1625.0,,LBG,2023-10-31 00:00:00
30/10/2023,23:59:00,282046994.0,30.97535000000039,650.0,607629901.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,403902116.0,2731.33825,2602.0,,Lloyds Pharmacy,2023-10-31 00:00:00
30/10/2023,23:59:00,433837402.0,565.4541315358119,1040.0,403902116.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,340295966.0,-58.22445000000039,1584.0,,Happy Days Home,2023-10-31 00:00:00
30/10/2023,23:59:00,132400709.0,802.6620851539398,370.0,340295966.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,544961962.0,1880.944323005609,1943.0,,Happy Days Home,2023-10-31 00:00:00
31/10/2023,00:00:00,290818242.0,8761.473515158665,2600.0,,Boots,2023-10-31 00:00:00
31/10/2023,00:00:00,647472692.0,28180.33076668053,4779.0,,University College Hospital,2023-10-31 00:00:00
31/10/2023,00:00:00,298007503.0,2338.5851036256336,1712.0,,Happy Days Home,2023-10-31 00:00:00
31/10/2023,00:00:00,106601471.0,11442.08461466168,1675.0,,Hobbycraft,2023-10-31 00:00:00
31/10/2023,00:00:00,696333897.0,1944.122449999999,1842.5,,Jollyes,2023-10-31 00:00:00
30/10/2023,23:59:00,293609137.0,255.8124925744981,460.0,696333897.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,279149837.0,2380.3760499999985,1544.0,,Head,2023-10-31 00:00:00
31/10/2023,00:00:00,435984758.0,5768.977041931543,2250.0,,LBG,2023-10-31 00:00:00
31/10/2023,00:00:00,818552503.0,1658.966999999999,1842.5,,Pets at Home,2023-10-31 00:00:00
31/10/2023,00:00:00,613729471.0,11409.367574149954,3333.0,,Lloyds Pharmacy,2023-10-31 00:00:00
31/10/2023,00:00:00,788740658.0,3129.9283901948525,1675.0,,Matalan,2023-10-31 00:00:00
31/10/2023,00:00:00,795847804.0,25104.1724011482,3542.0,,CPA,2023-10-31 00:00:00
31/10/2023,00:00:00,365608668.0,1361.7392520241888,1833.0,,LBG,2023-10-31 00:00:00
31/10/2023,00:00:00,652048867.0,1365.415299999999,1675.0,,Sainsbury,2023-10-31 00:00:00
31/10/2023,00:00:00,388862238.0,2745.811528473194,1819.0,,Happy Days Home,2023-10-31 00:00:00
30/10/2023,23:59:00,998405607.0,-335.9414999999981,450.0,388862238.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,473820682.0,13258.53298739157,3126.0,,University College Hospital,2023-10-31 00:00:00
31/10/2023,00:00:00,228136274.0,2855.6804999999995,1542.5,,Hobby Lobby,2023-10-31 00:00:00
31/10/2023,00:00:00,601627384.0,4724.499943042775,1596.0,,Happy Days Home,2023-10-31 00:00:00
30/10/2023,23:59:00,155867488.0,1060.1346999999985,1090.0,188263947.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,518466565.0,1953.8175999999996,1596.0,,Happy Days Home,2023-10-31 00:00:00
31/10/2023,00:00:00,779236304.0,2601.617595479532,1675.0,,Hobbycraft,2023-10-31 00:00:00
31/10/2023,00:00:00,639549973.0,10139.07744069219,4375.0,,Remedy plus care,2023-10-31 00:00:00
30/10/2023,23:59:00,586041848.0,273.0876999999989,1090.0,639549973.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,812839908.0,-244.5123500000002,1542.5,,Hobbycraft,2023-10-31 00:00:00
30/10/2023,23:59:00,655730067.0,-109.94955000000044,390.0,812839908.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,954263768.0,1085.3785999999998,1545.0,,Vision Express,2023-10-31 00:00:00
31/10/2023,00:00:00,444428189.0,4478.484200000003,2046.0,,Matalan,2023-10-31 00:00:00
31/10/2023,00:00:00,477216513.0,1017.9378000000006,1675.0,,Sainsbury,2023-10-31 00:00:00
31/10/2023,00:00:00,482513594.0,7490.938395404903,2790.0,,Collector Cave,2023-10-31 00:00:00
31/10/2023,00:00:00,779946617.0,19084.77727970951,4375.0,,University College Hospital,2023-10-31 00:00:00
31/10/2023,00:00:00,618514666.0,23162.834041064318,3750.0,,Boots,2023-10-31 00:00:00
31/10/2023,00:00:00,429556122.0,5479.155093344285,2264.0,,Vision Express,2023-10-31 00:00:00
31/10/2023,00:00:00,165691047.0,1268.120899999999,1842.5,,Pets at Home,2023-10-31 00:00:00
31/10/2023,00:00:00,945054126.0,1189.9781,1675.0,,Gamestation,2023-10-31 00:00:00
31/10/2023,00:00:00,604334058.0,1279.8164999999997,1655.0,,CeX,2023-10-31 00:00:00
31/10/2023,00:00:00,151916463.0,145.13255559916888,1675.0,,Gamestation,2023-10-31 00:00:00
31/10/2023,00:00:00,486495235.0,3951.145389388717,2870.0,,Jollyes,2023-10-31 00:00:00
30/10/2023,23:59:00,546296727.0,431.43772730261855,720.0,486495235.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,785749304.0,10372.537188755869,2870.0,,Pets at Home,2023-10-31 00:00:00
31/10/2023,00:00:00,859264768.0,1632.7211337819383,1545.0,,Vision Express,2023-10-31 00:00:00
30/10/2023,23:59:00,469561218.0,20.667999999999157,390.0,859264768.0,,2023-10-30 23:59:00
31/10/2023,00:00:00,551755686.0,7394.1932128977105,1685.0,,CeX,2023-10-31 00:00:00
31/10/2023,00:00:00,807714284.0,2313.237060736,1542.5,,Hobby Lobby,2023-10-31 00:00:00
31/10/2023,00:00:00,990894155.0,955.6704086788416,1694.0,,Happy Days Home,2023-10-31 00:00:00
