,Account No,Hour,DayOfWeek,DayOfMonth,MonthOfYear,Third Party Account No,Third Party Name,Amount,Risk Category
22567,700138124.0,18,0,13,2,,revella,99.5,No Risk
22568,700138124.0,19,0,6,11,,tesco,51.31,No Risk
22569,701070224.0,3,3,16,2,,deliveroo,38.23,No Risk
22570,701070224.0,4,3,7,9,,justeat,36.88,No Risk
22571,701070224.0,8,1,16,5,,tesco,144.08,No Risk
22572,701070224.0,8,2,15,2,,tesco,168.32,No Risk
22573,701070224.0,10,6,20,8,,topshop,122.0,No Risk
22574,701070224.0,11,5,11,3,,topshop,234.0,No Risk
22575,701070224.0,13,5,30,9,,fatface,49.0,No Risk
22576,701070224.0,15,6,30,7,,sportsdirect,59.98,No Risk
22577,701070224.0,16,6,18,6,,topshop,126.5,No Risk
22578,701070224.0,17,0,6,3,,sportsdirect,89.99,No Risk
22579,701070224.0,17,0,16,1,,gamestation,99.98,No Risk
22580,701070224.0,17,1,7,3,,sportsdirect,5.99,No Risk
22581,701070224.0,17,1,20,6,,sportsdirect,139.97,No Risk
22582,701070224.0,17,2,15,3,,sportsdirect,94.99,No Risk
22583,701070224.0,17,2,24,5,,tesco,132.57,No Risk
22584,701070224.0,17,4,16,6,,sportsdirect,76.98,No Risk
22585,701070224.0,18,0,9,10,,tesco,254.34,No Risk
22586,701070224.0,18,2,6,12,,tesco,280.26,High Risk
22587,701070224.0,18,4,2,6,,tesco,233.45,No Risk
22588,701070224.0,18,4,16,6,,tesco,245.35,No Risk
22589,701070224.0,19,1,14,11,,tesco,204.69,No Risk
22590,701070224.0,19,2,9,8,,tesco,236.99,No Risk
22591,703478110.0,4,5,8,7,,fatface,10.36,No Risk
22592,703478110.0,5,4,13,10,,fatface,25.58,No Risk
22593,703478110.0,6,5,9,9,,looselyfitted,16.69,No Risk
22594,703478110.0,7,1,7,11,,amazon,50.42,No Risk
22595,703478110.0,8,4,7,4,,fittedstitch,30.31,No Risk
22596,703478110.0,9,1,6,6,,tesco,104.04,No Risk
22597,703478110.0,9,5,2,12,,theworks,21.97,No Risk
22598,703478110.0,9,6,10,9,,theworks,22.97,No Risk
22599,703478110.0,9,6,16,4,,topshop,178.0,No Risk
22600,703478110.0,10,6,16,4,,topshop,49.5,No Risk
22601,703478110.0,11,6,2,4,,amazon,2.57,No Risk
22602,703478110.0,11,6,9,7,,theworks,29.96,No Risk
22603,703478110.0,11,6,11,6,,theworks,5.99,No Risk
22604,703478110.0,11,6,12,3,,topshop,102.0,No Risk
22605,703478110.0,13,6,16,4,,topshop,258.5,No Risk
22606,703478110.0,14,5,23,9,,topshop,131.6,No Risk
22607,703478110.0,14,6,16,4,,topshop,145.0,No Risk
22608,703478110.0,16,6,15,1,,topshop,70.0,No Risk
22609,703478110.0,16,6,16,4,,matalan,52.0,No Risk
22610,703478110.0,17,0,1,5,,theworks,28.96,No Risk
22611,703478110.0,17,0,5,6,,fatface,184.0,Medium Risk
22612,703478110.0,17,0,6,11,,theworks,13.98,No Risk
22613,703478110.0,17,0,18,9,,theworks,26.96,No Risk
22614,703478110.0,17,2,31,5,,fivesensesart,24.98,No Risk
22615,703478110.0,17,3,18,5,,theworks,24.96,No Risk
22616,703478110.0,17,3,28,9,,theworks,10.98,No Risk
22617,703478110.0,17,5,14,10,,theworks,34.95,No Risk
22618,703478110.0,17,5,19,8,,theworks,36.95,No Risk
22619,703478110.0,18,0,5,6,,topshop,131.5,No Risk
22620,703478110.0,18,0,21,8,,topshop,311.5,Medium Risk
22621,703478110.0,18,2,3,5,,sainsbury,44.63,No Risk
22622,703478110.0,18,2,25,10,,matalan,258.3,No Risk
22623,703478110.0,18,4,10,2,,tesco,40.22,No Risk
22624,703478110.0,19,0,8,5,,sainsburylocal,52.03,No Risk
22625,703478110.0,19,1,19,9,,tesco,58.27,No Risk
22626,703478110.0,19,2,22,11,,sainsburylocal,68.0,No Risk
22627,703537476.0,8,4,18,8,,sainsbury,102.82,No Risk
22628,703537476.0,9,1,15,8,,sportsdirect,149.98,No Risk
22629,703537476.0,9,2,1,3,,sportsdirect,50.0,No Risk
22630,703537476.0,9,2,9,8,,reebok,22.0,No Risk
22631,703537476.0,9,4,6,10,,sportsdirect,100.08,No Risk
22632,703537476.0,9,5,1,7,,sainsbury,42.15,No Risk
22633,703537476.0,9,5,30,9,,sportsdirect,35.02,No Risk
22634,703537476.0,10,1,18,4,,tesco,92.13,No Risk
22635,703537476.0,10,2,3,5,,revella,201.6,No Risk
22636,703537476.0,10,3,20,7,,reebok,70.98,No Risk
22637,703537476.0,10,4,30,6,,reebok,51.99,No Risk
22638,703537476.0,10,5,4,2,,topshop,173.5,No Risk
22639,703537476.0,10,5,11,2,,gamestation,99.97,No Risk
22640,703537476.0,10,5,30,9,,sportsdirect,10.0,No Risk
22641,703537476.0,10,6,19,3,,matalan,160.0,No Risk
22642,703537476.0,11,0,5,6,,sportsdirect,122.97,No Risk
22643,703537476.0,11,1,28,11,,looselyfitted,70.0,No Risk
22644,703537476.0,11,1,31,1,,gamestation,79.97,No Risk
22645,703537476.0,11,2,29,3,,reebok,40.99,No Risk
22646,703537476.0,11,5,4,2,,topshop,117.0,No Risk
22647,703537476.0,11,5,23,9,,fatface,238.0,No Risk
22648,703537476.0,11,6,5,3,,reebok,38.97,No Risk
22649,703537476.0,11,6,19,11,,sainsbury,107.18,No Risk
22650,703537476.0,12,2,3,5,,topshop,231.0,No Risk
22651,703537476.0,12,3,20,7,,sportsdirect,96.98,No Risk
22652,703537476.0,12,3,31,8,,justeat,28.9,No Risk
22653,703537476.0,12,5,23,9,,fatface,175.0,No Risk
22654,703537476.0,12,6,19,11,,reebok,23.0,No Risk
22655,703537476.0,13,3,12,10,,sportsdirect,122.11,No Risk
22656,703537476.0,13,6,19,3,,revella,50.0,No Risk
22657,703537476.0,13,6,28,5,,tesco,176.72,No Risk
22658,703537476.0,14,4,11,8,,reebok,76.99,No Risk
22659,703537476.0,15,2,5,7,,sportsdirect,34.99,No Risk
22660,703537476.0,15,3,1,6,,fatface,331.1,No Risk
22661,703537476.0,15,6,1,1,,tesco,44.03,No Risk
22662,703537476.0,16,0,14,8,,sportsdirect,9.99,No Risk
22663,703537476.0,16,3,24,8,,reebok,5.99,No Risk
22664,703537476.0,16,4,14,4,,reebok,104.98,No Risk
22665,703537476.0,16,4,31,3,,sportsdirect,83.98,No Risk
22666,703537476.0,17,0,7,8,,sainsbury,80.09,No Risk
22667,703537476.0,17,2,2,8,,sportsdirect,78.0,No Risk
22668,703588001.0,2,6,3,12,,deliveroo,32.93,Low Risk
22669,703588001.0,9,0,31,7,,reebok,9.99,No Risk
22670,703588001.0,9,3,31,8,,sportsdirect,56.99,No Risk
22671,703588001.0,9,4,10,2,,gamestation,49.99,No Risk
22672,703588001.0,9,5,3,6,,tesco,56.02,No Risk
22673,703588001.0,9,5,30,9,,reebok,74.98,No Risk
22674,703588001.0,10,1,7,2,,fatface,70.0,No Risk
22675,703588001.0,10,3,13,4,,topshop,212.0,No Risk
22676,703588001.0,10,4,6,1,,theworks,47.93,No Risk
22677,703588001.0,10,4,30,6,,theworks,37.95,No Risk
22678,703588001.0,10,6,1,10,,tesco,100.27,No Risk
22679,703588001.0,11,6,12,3,,topshop,211.5,No Risk
22680,703588001.0,12,5,13,5,,deliveroo,34.65,No Risk
22681,703588001.0,13,5,28,10,,topshop,318.0,Medium Risk
22682,703588001.0,13,6,6,8,,reebok,111.97,No Risk
22683,703588001.0,13,6,18,6,,fatface,130.0,No Risk
22684,703588001.0,14,6,3,9,,topshop,194.0,No Risk
22685,703588001.0,14,6,30,4,,gamestation,29.99,No Risk
22686,703588001.0,16,6,1,10,,theworks,45.94,No Risk
22687,703588001.0,18,6,18,6,,matalan,126.0,No Risk
22688,703588001.0,19,3,2,2,,tesco,105.87,No Risk
22689,703588001.0,19,4,22,9,,justeat,17.99,No Risk
22690,703588001.0,20,1,7,11,,tesco,134.36,Medium Risk
22691,703588001.0,20,3,16,11,,sainsbury,97.26,No Risk
22692,704517789.0,0,0,26,6,,matalan,12.11,No Risk
22693,704517789.0,0,0,27,11,,fatface,47.75,No Risk
22694,704517789.0,0,0,28,8,,fittedstitch,7.64,No Risk
22695,704517789.0,0,6,23,7,,fatface,23.16,No Risk
22696,704517789.0,1,6,4,6,,amazon,17.67,No Risk
22697,704517789.0,1,6,19,11,,etsy,5.12,No Risk
22698,704517789.0,2,0,3,7,,revella,0.05,No Risk
22699,704517789.0,2,0,7,8,,revella,26.13,No Risk
22700,704517789.0,3,4,12,5,,topshop,9.21,No Risk
22701,704517789.0,3,5,14,10,,lloydspharmacy,27.6,No Risk
22702,704517789.0,4,0,10,7,,selfridges,46.85,No Risk
22703,704517789.0,4,0,22,5,,looselyfitted,29.83,No Risk
22704,704517789.0,4,1,21,11,,fittedstitch,2.92,No Risk
22705,704517789.0,4,1,28,11,,topshop,46.89,No Risk
22706,704517789.0,4,2,28,6,,topshop,56.55,No Risk
22707,704517789.0,4,3,23,11,,topshop,23.87,No Risk
22708,704517789.0,4,3,27,7,,etsy,30.44,No Risk
22709,704517789.0,4,6,7,5,,selfridges,72.52,No Risk
22710,704517789.0,5,2,2,8,,revella,1.72,No Risk
22711,704517789.0,5,4,18,8,,matalan,50.0,No Risk
22712,704517789.0,5,6,9,7,,amazon,2.26,No Risk
22713,704517789.0,6,0,2,10,,fatface,13.65,No Risk
22714,704517789.0,6,4,17,11,,topshop,29.45,No Risk
22715,704517789.0,6,5,24,6,,fittedstitch,17.51,No Risk
22716,704517789.0,6,6,30,7,,tesco,5.22,No Risk
22717,704517789.0,7,2,14,6,,cooplocal,23.7,No Risk
22718,704517789.0,7,2,19,7,,matalan,32.58,No Risk
22719,704517789.0,7,3,12,10,,amazon,6.98,No Risk
22720,704517789.0,7,5,2,12,,selfridges,14.0,No Risk
22721,704517789.0,8,2,8,11,,sainsbury,10.07,No Risk
22722,704517789.0,8,3,22,6,,boots,21.84,No Risk
22723,704517789.0,8,3,28,9,,matalan,24.2,No Risk
22724,704517789.0,8,5,4,11,,lloydspharmacy,33.52,No Risk
22725,704517789.0,9,5,11,11,,amazon,31.1,No Risk
22726,704517789.0,9,5,12,8,,topshop,1.48,No Risk
22727,704517789.0,10,5,11,3,,revella,265.3,No Risk
22728,704517789.0,10,5,17,6,,sportsdirect,28.0,No Risk
22729,704517789.0,10,5,18,2,,theworks,22.97,No Risk
22730,704517789.0,10,5,30,9,,sportsdirect,50.54,No Risk
22731,704517789.0,11,5,9,9,,revella,220.5,No Risk
22732,704517789.0,11,5,26,8,,boots,47.89,No Risk
22733,704517789.0,12,5,5,8,,sportsdirect,45.16,No Risk
22734,704517789.0,12,5,9,9,,topshop,212.1,No Risk
22735,704517789.0,12,5,26,8,,sportsdirect,75.42,No Risk
22736,704517789.0,12,6,21,5,,deliveroo,28.9,No Risk
22737,704517789.0,13,6,16,4,,matalan,118.3,No Risk
22738,704517789.0,15,6,2,4,,tesco,134.25,No Risk
22739,704517789.0,15,6,14,5,,matalan,42.83,No Risk
22740,704517789.0,15,6,25,6,,reebok,28.0,No Risk
22741,704517789.0,17,0,15,5,,amazon,41.76,No Risk
22742,704517789.0,17,1,20,6,,boots,13.77,No Risk
22743,704517789.0,17,1,25,7,,amazon,23.34,No Risk
22744,704517789.0,17,2,18,10,,fatface,14.99,No Risk
22745,704517789.0,17,2,26,7,,reebok,61.16,No Risk
22746,704517789.0,17,3,5,1,,theworks,28.96,No Risk
22747,704517789.0,17,4,12,5,,theworks,5.99,No Risk
22748,704517789.0,17,4,20,1,,sportsdirect,40.98,No Risk
22749,704517789.0,18,1,5,12,,tesco,302.82,High Risk
22750,704517789.0,18,2,15,11,,boots,51.88,No Risk
22751,704517789.0,18,4,8,9,,tesco,229.82,No Risk
22752,704517789.0,18,4,15,9,,fatface,41.56,No Risk
22753,704517789.0,19,2,21,6,,tesco,194.19,No Risk
22754,704517789.0,19,2,22,2,,tesco,212.06,High Risk
22755,704517789.0,20,0,30,1,,cooplocal,144.36,High Risk
22756,704517789.0,20,1,6,6,,tesco,167.69,Medium Risk
22757,705848712.0,0,0,6,11,,justeat,17.34,No Risk
22758,705848712.0,0,0,13,11,,deliveroo,16.65,No Risk
22759,705848712.0,1,0,21,8,,deliveroo,13.24,No Risk
22760,705848712.0,1,0,28,8,,deliveroo,7.24,No Risk
22761,705848712.0,2,0,2,10,,justeat,14.45,No Risk
22762,705848712.0,2,2,29,11,,justeat,5.99,No Risk
22763,705848712.0,2,6,1,10,,tesco,25.84,No Risk
22764,705848712.0,2,6,8,10,,cooplocal,0.48,No Risk
22765,705848712.0,2,6,16,7,,justeat,16.23,No Risk
22766,705848712.0,2,6,18,6,,justeat,19.2,No Risk
22767,705848712.0,2,6,24,9,,justeat,16.24,No Risk
22768,705848712.0,3,3,25,5,,justeat,7.24,No Risk
22769,705848712.0,4,1,4,7,,justeat,12.45,No Risk
22770,705848712.0,4,2,23,8,,deliveroo,18.95,No Risk
22771,705848712.0,4,3,12,10,,sainsbury,20.0,No Risk
22772,705848712.0,4,4,29,9,,deliveroo,12.25,No Risk
22773,705848712.0,4,5,14,10,,justeat,23.15,No Risk
22774,705848712.0,4,5,24,6,,justeat,19.09,No Risk
22775,705848712.0,5,0,21,8,,sainsburylocal,21.56,No Risk
22776,705848712.0,5,1,26,9,,justeat,16.93,No Risk
22777,705848712.0,5,2,11,10,,justeat,12.94,No Risk
22778,705848712.0,5,3,2,2,,justeat,8.64,No Risk
22779,705848712.0,5,3,6,7,,justeat,17.9,No Risk
22780,705848712.0,5,5,18,11,,looselyfitted,14.39,No Risk
22781,705848712.0,6,0,17,7,,deliveroo,13.94,No Risk
22782,705848712.0,6,1,5,12,,deliveroo,20.94,No Risk
22783,705848712.0,6,1,7,11,,justeat,10.89,No Risk
22784,705848712.0,6,2,25,10,,deliveroo,10.39,No Risk
22785,705848712.0,6,4,1,12,,justeat,17.9,No Risk
22786,705848712.0,7,1,24,10,,justeat,17.19,No Risk
22787,705848712.0,7,1,25,7,,justeat,11.95,No Risk
22788,705848712.0,7,2,5,7,,deliveroo,13.69,No Risk
22789,705848712.0,7,4,6,10,,sainsbury,18.87,No Risk
22790,705848712.0,7,4,11,8,,topshop,4.54,No Risk
22791,705848712.0,7,4,28,4,,revella,13.4,No Risk
22792,705848712.0,7,5,7,10,,deliveroo,15.35,No Risk
22793,705848712.0,7,5,15,7,,revella,21.05,No Risk
22794,705848712.0,9,5,4,11,,sportsdirect,102.98,No Risk
22795,705848712.0,9,5,20,5,,tesco,90.99,No Risk
22796,705848712.0,10,5,9,9,,revella,0.13,No Risk
22797,705848712.0,10,6,4,6,,fatface,182.0,No Risk
22798,705848712.0,10,6,28,5,,fittedstitch,49.25,No Risk
22799,705848712.0,11,5,20,5,,sportsdirect,30.53,No Risk
22800,705848712.0,11,6,3,12,,sportsdirect,71.85,No Risk
22801,705848712.0,11,6,4,6,,etsy,56.65,No Risk
22802,705848712.0,12,6,27,8,,fatface,153.3,No Risk
22803,705848712.0,13,5,13,5,,sainsburylocal,27.44,No Risk
22804,705848712.0,13,5,19,8,,deliveroo,18.2,No Risk
22805,705848712.0,14,6,4,6,,fatface,259.0,Medium Risk
22806,705848712.0,14,6,26,11,,amazon,34.72,No Risk
22807,705848712.0,17,0,10,7,,justeat,15.0,No Risk
22808,705848712.0,17,0,21,8,,reebok,80.65,No Risk
22809,705848712.0,17,1,3,10,,deliveroo,14.99,No Risk
22810,705848712.0,17,1,21,11,,cooplocal,61.17,No Risk
22811,705848712.0,17,1,25,7,,amazon,32.23,No Risk
22812,705848712.0,17,2,4,10,,deliveroo,6.0,No Risk
22813,705848712.0,17,2,28,6,,looselyfitted,10.83,No Risk
22814,705848712.0,17,3,1,6,,reebok,147.88,No Risk
22815,705848712.0,17,3,6,7,,reebok,109.06,No Risk
22816,705848712.0,17,4,7,7,,fittedstitch,9.99,No Risk
22817,705848712.0,17,4,10,11,,theworks,16.83,No Risk
22818,705848712.0,17,4,28,4,,tesco,55.65,No Risk
22819,705848712.0,18,0,16,10,,deliveroo,13.34,No Risk
22820,705848712.0,18,2,19,4,,tesco,32.45,No Risk
22821,705848712.0,19,0,4,12,,cooplocal,4.52,Low Risk
22822,705848712.0,19,1,4,7,,tesco,65.88,No Risk
22823,705848712.0,19,3,23,3,,amazon,49.53,No Risk
22824,705848712.0,19,3,27,7,,cooplocal,16.59,No Risk
22825,705848712.0,19,4,17,3,,tesco,48.82,No Risk
22826,705848712.0,20,0,18,9,,deliveroo,10.89,No Risk
22827,705848712.0,20,1,22,8,,amazon,44.77,No Risk
22828,705848712.0,20,2,5,7,,topshop,0.69,No Risk
22829,705848712.0,20,3,8,6,,tesco,61.81,No Risk
22830,705848712.0,20,4,30,6,,tesco,4.39,No Risk
22831,705848712.0,21,2,11,10,,amazon,12.83,No Risk
22832,706250160.0,2,5,11,11,,boots,15.56,No Risk
22833,706250160.0,3,1,5,12,,revella,15.81,No Risk
22834,706250160.0,4,0,30,10,,selfridges,16.14,No Risk
22835,706250160.0,4,1,29,8,,amazon,10.35,No Risk
22836,706250160.0,4,4,14,4,,deliveroo,25.23,No Risk
22837,706250160.0,4,5,14,10,,lloydspharmacy,39.12,No Risk
22838,706250160.0,5,0,4,12,,revella,7.02,No Risk
22839,706250160.0,6,0,24,7,,fatface,13.6,No Risk
22840,706250160.0,6,3,9,11,,etsy,5.74,No Risk
22841,706250160.0,6,4,29,9,,topshop,19.3,No Risk
22842,706250160.0,6,5,4,11,,boots,8.03,No Risk
22843,706250160.0,6,6,19,11,,boots,1.87,No Risk
22844,706250160.0,7,0,27,11,,looselyfitted,38.71,No Risk
22845,706250160.0,7,0,28,8,,looselyfitted,11.2,No Risk
22846,706250160.0,7,2,22,11,,tesco,27.34,No Risk
22847,706250160.0,7,5,19,8,,cooplocal,62.67,No Risk
22848,706250160.0,9,0,22,5,,tesco,32.13,No Risk
22849,706250160.0,9,5,2,9,,looselyfitted,0.49,No Risk
22850,706250160.0,9,6,5,11,,sainsburylocal,8.95,No Risk
22851,706250160.0,10,5,11,3,,matalan,104.3,No Risk
22852,706250160.0,10,5,26,8,,topshop,15.23,No Risk
22853,706250160.0,10,6,16,4,,topshop,300.3,No Risk
22854,706250160.0,11,5,11,3,,matalan,145.6,No Risk
22855,706250160.0,12,6,16,4,,matalan,174.3,No Risk
22856,706250160.0,14,5,11,2,,sainsburylocal,23.1,No Risk
22857,706250160.0,15,5,11,3,,matalan,234.5,No Risk
22858,706250160.0,15,5,11,3,,topshop,90.3,No Risk
22859,706250160.0,15,5,13,5,,theworks,42.93,No Risk
22860,706250160.0,15,6,16,4,,topshop,257.6,No Risk
22861,706250160.0,17,1,8,8,,theworks,75.13,No Risk
22862,706250160.0,17,1,11,4,,theworks,24.97,No Risk
22863,706250160.0,17,1,26,9,,theworks,17.12,No Risk
22864,706250160.0,17,3,26,1,,theworks,15.97,No Risk
22865,706250160.0,17,4,7,7,,sainsbury,49.94,No Risk
22866,706250160.0,17,6,16,4,,topshop,262.5,No Risk
22867,706250160.0,18,0,3,7,,theworks,61.92,No Risk
22868,706250160.0,18,3,27,7,,fatface,76.3,No Risk
22869,706250160.0,19,0,14,8,,boots,4.71,No Risk
22870,706250160.0,20,0,27,2,,boots,46.13,Medium Risk
22871,706250160.0,20,2,13,9,,deliveroo,18.94,No Risk
22872,706250160.0,20,6,22,1,,sainsburylocal,3.65,Low Risk
22873,706301742.0,3,3,30,3,,deliveroo,39.29,No Risk
22874,706301742.0,8,2,27,9,,tesco,15.59,No Risk
22875,706301742.0,10,6,23,7,,tesco,14.67,No Risk
22876,706301742.0,12,4,21,4,,tesco,69.55,No Risk
22877,706301742.0,13,2,1,3,,tesco,128.56,No Risk
22878,706361191.0,8,3,11,5,,tesco,68.39,No Risk
22879,706361191.0,8,4,10,2,,tesco,116.37,No Risk
22880,706361191.0,8,5,11,3,,tesco,97.72,No Risk
22881,706361191.0,8,5,29,4,,tesco,120.94,No Risk
22882,706361191.0,9,4,3,11,,tesco,127.78,No Risk
22883,706361191.0,9,4,16,6,,sportsdirect,79.98,No Risk
22884,706361191.0,9,5,30,9,,sportsdirect,54.99,No Risk
22885,706361191.0,10,1,31,1,,blackwell's,35.95,No Risk
22886,706361191.0,10,2,7,6,,sportsdirect,75.0,No Risk
22887,706361191.0,10,4,5,5,,sportsdirect,9.99,No Risk
22888,706361191.0,10,6,30,4,,gamestation,99.97,No Risk
22889,706361191.0,11,1,1,8,,fatface,174.5,No Risk
22890,706361191.0,11,1,5,12,,fatface,184.0,Medium Risk
22891,706361191.0,11,1,31,1,,sportsdirect,147.96,No Risk
22892,706361191.0,11,2,17,5,,topshop,216.5,No Risk
22893,706361191.0,11,4,1,12,,sportsdirect,29.99,No Risk
22894,706361191.0,12,1,1,8,,topshop,137.5,No Risk
22895,706361191.0,12,1,4,4,,gamestation,49.99,No Risk
22896,706361191.0,13,1,9,5,,sportsdirect,35.0,No Risk
22897,706361191.0,13,2,27,9,,fatface,47.5,No Risk
22898,706361191.0,13,2,27,9,,topshop,89.5,No Risk
22899,706361191.0,13,4,31,3,,sportsdirect,141.97,No Risk
22900,706361191.0,14,1,5,12,,fatface,139.0,No Risk
22901,706361191.0,14,3,24,8,,tesco,132.17,No Risk
22902,706361191.0,15,1,1,8,,looselyfitted,147.0,No Risk
22903,706361191.0,15,1,5,12,,topshop,44.5,No Risk
22904,706361191.0,15,2,1,3,,tesco,158.2,No Risk
22905,706361191.0,15,2,9,8,,tesco,134.52,No Risk
22906,706361191.0,15,2,27,9,,fatface,130.0,No Risk
22907,706361191.0,19,0,9,1,,tesco,84.69,Low Risk
22908,706361191.0,19,1,20,6,,tesco,75.93,No Risk
22909,709142813.0,8,1,19,9,,tesco,96.08,No Risk
22910,709142813.0,8,5,5,8,,tesco,37.49,No Risk
22911,709142813.0,8,5,15,7,,tesco,85.69,No Risk
22912,709142813.0,9,2,1,2,,fivesensesart,36.97,No Risk
22913,709142813.0,9,4,1,12,,brilliantbrushes,3.49,No Risk
22914,709142813.0,9,5,14,1,,gamestation,69.98,No Risk
22915,709142813.0,10,2,1,3,,theworks,16.97,No Risk
22916,709142813.0,10,4,1,9,,reebok,28.0,No Risk
22917,709142813.0,10,4,1,12,,reebok,29.99,No Risk
22918,709142813.0,11,5,14,1,,tesco,75.11,No Risk
22919,709142813.0,12,0,9,1,,theworks,65.91,No Risk
22920,709142813.0,13,0,13,3,,tesco,95.5,No Risk
22921,709142813.0,13,0,24,7,,deliveroo,26.04,No Risk
22922,709142813.0,13,1,31,10,,tesco,83.39,Low Risk
22923,709142813.0,13,4,1,12,,sportsdirect,49.99,No Risk
22924,709142813.0,13,5,29,4,,tesco,137.54,No Risk
22925,709142813.0,16,4,6,1,,topshop,34.48,No Risk
22926,709142813.0,18,4,10,11,,deliveroo,20.34,No Risk
22927,709142813.0,20,4,13,10,,tesco,59.57,Low Risk
22928,709151315.0,6,6,9,4,,deliveroo,23.99,No Risk
22929,709151315.0,8,0,6,3,,tesco,121.67,No Risk
22930,709151315.0,9,0,23,1,,tesco,86.25,No Risk
22931,709151315.0,9,1,17,1,,matalan,51.42,No Risk
22932,709151315.0,9,3,2,2,,tesco,108.89,No Risk
22933,709151315.0,9,4,3,11,,blackwell's,35.95,No Risk
22934,709151315.0,10,0,1,5,,blackwell's,30.95,No Risk
22935,709151315.0,10,2,1,3,,gamestation,49.99,No Risk
22936,709151315.0,10,2,1,11,,blackwell's,6.99,No Risk
22937,709151315.0,10,4,1,9,,jdsports,22.0,No Risk
22938,709151315.0,10,5,4,2,,gamestation,49.99,No Risk
22939,709151315.0,11,5,6,5,,blackwell's,32.95,No Risk
22940,709151315.0,12,0,6,2,,gamestation,129.97,No Risk
22941,709151315.0,12,1,20,6,,tesco,130.47,No Risk
22942,709151315.0,12,3,2,3,,topshop,151.9,No Risk
22943,709151315.0,12,4,1,12,,jdsports,29.99,No Risk
22944,709151315.0,13,0,28,8,,justeat,18.2,No Risk
22945,709151315.0,13,1,30,5,,tesco,65.67,No Risk
22946,709151315.0,14,2,11,1,,gamestation,149.97,No Risk
22947,709151315.0,14,3,6,7,,revella,151.89,No Risk
22948,709151315.0,14,5,1,4,,jdsports,134.98,No Risk
22949,709151315.0,14,6,7,5,,jdsports,25.0,No Risk
22950,709151315.0,15,2,25,1,,deliveroo,23.22,No Risk
22951,709151315.0,17,3,6,7,,fatface,41.99,No Risk
22952,709151315.0,18,2,22,11,,tesco,45.74,No Risk
22953,709151315.0,18,5,2,9,,revella,166.6,No Risk
22954,709151315.0,19,0,9,1,,tesco,160.42,Medium Risk
22955,709151315.0,19,3,15,6,,tesco,76.78,No Risk
22956,709608057.0,2,2,25,10,,justeat,37.89,No Risk
22957,709608057.0,2,4,25,8,,deliveroo,37.82,No Risk
22958,709608057.0,2,6,3,12,,justeat,29.13,No Risk
22959,709608057.0,3,1,18,7,,deliveroo,31.3,No Risk
22960,709608057.0,3,3,23,11,,deliveroo,30.82,No Risk
22961,709608057.0,3,3,24,8,,deliveroo,38.04,No Risk
22962,709608057.0,3,3,31,8,,deliveroo,33.99,No Risk
22963,709608057.0,3,4,3,11,,justeat,39.08,No Risk
22964,709608057.0,3,4,7,7,,deliveroo,37.74,No Risk
22965,709608057.0,4,1,21,11,,deliveroo,41.09,No Risk
22966,709608057.0,4,4,8,9,,justeat,33.42,No Risk
22967,709608057.0,4,4,31,3,,justeat,40.03,No Risk
22968,709608057.0,4,6,26,11,,justeat,39.12,No Risk
22969,709608057.0,5,0,10,7,,deliveroo,40.7,No Risk
22970,709608057.0,5,0,31,7,,justeat,40.32,No Risk
22971,709608057.0,5,1,23,5,,justeat,33.44,No Risk
22972,709608057.0,5,1,24,10,,etsy,10.46,No Risk
22973,709608057.0,5,1,28,11,,revella,2.21,No Risk
22974,709608057.0,5,2,12,4,,justeat,34.18,No Risk
22975,709608057.0,5,2,29,11,,justeat,37.34,No Risk
22976,709608057.0,5,4,24,11,,deliveroo,39.3,No Risk
22977,709608057.0,5,5,4,11,,deliveroo,35.82,No Risk
22978,709608057.0,6,0,14,8,,deliveroo,38.58,No Risk
22979,709608057.0,6,2,5,4,,deliveroo,32.43,No Risk
22980,709608057.0,6,5,22,4,,fatface,5.95,No Risk
22981,709608057.0,6,6,24,9,,justeat,25.24,No Risk
22982,709608057.0,7,0,11,9,,cooplocal,47.4,No Risk
22983,709608057.0,7,2,9,8,,looselyfitted,53.53,No Risk
22984,709608057.0,7,3,14,9,,justeat,33.94,No Risk
22985,709608057.0,7,4,25,8,,amazon,6.76,No Risk
22986,709608057.0,7,5,15,4,,justeat,26.0,No Risk
22987,709608057.0,10,0,2,1,,tesco,53.23,No Risk
22988,709608057.0,10,1,12,9,,theworks,26.14,No Risk
22989,709608057.0,11,0,18,9,,reebok,50.34,No Risk
22990,709608057.0,11,0,27,11,,amazon,10.45,No Risk
22991,709608057.0,11,1,21,11,,theworks,40.27,No Risk
22992,709608057.0,12,1,1,8,,deliveroo,27.58,No Risk
22993,709608057.0,16,1,21,3,,matalan,296.8,Medium Risk
22994,709608057.0,16,5,14,10,,revella,31.2,No Risk
22995,709608057.0,16,6,6,8,,deliveroo,38.64,No Risk
22996,709608057.0,17,1,25,4,,revella,3.04,No Risk
22997,709608057.0,17,2,6,9,,deliveroo,36.68,No Risk
22998,709608057.0,17,3,9,2,,gamestation,109.97,Low Risk
22999,709608057.0,17,4,30,6,,boots,2.36,No Risk
23000,709608057.0,17,5,10,6,,craftastic,1.52,No Risk
23001,709608057.0,17,5,18,3,,justeat,45.97,No Risk
23002,709608057.0,18,3,4,5,,craftastic,13.05,No Risk
23003,709608057.0,18,5,5,8,,revella,8.11,No Risk
23004,709608057.0,19,0,26,6,,deliveroo,31.43,No Risk
